GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
20150107.export.CSV:330927709	20150107	201501	2015	2015.0192	MIL	MILITARY						MIL			NZL	NEW ZEALAND	NZL								1	100	100	10	3	-5.0	4	1	4	3.46153846153846	4	Paniai, Papua, Indonesia	ID	ID36	-3.91667	136.35	-2677408	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150107	http://www.radionz.co.nz/news/national/263247/call-for-nz-action-on-west-papua
20150107.export.CSV:330927710	20150107	201501	2015	2015.0192	MIL	MILITARY						MIL			NZL	NEW ZEALAND	NZL								1	100	100	10	3	-5.0	2	1	2	3.46153846153846	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	4	Paniai, Papua, Indonesia	ID	ID36	-3.91667	136.35	-2677408	20150107	http://www.radionz.co.nz/news/national/263247/call-for-nz-action-on-west-papua
20150107.export.CSV:330936086	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								MIL	CAPTAIN						MIL			1	042	042	04	1	1.9	6	1	6	5.24590163934426	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	20150107	http://business.scoop.co.nz/2015/01/08/new-zealands-first-brewer-celebrated-this-month/
20150107.export.CSV:330936087	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								MIL	CAPTAIN						MIL			1	090	090	09	2	-2.0	6	1	6	5.24590163934426	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	20150107	http://business.scoop.co.nz/2015/01/08/new-zealands-first-brewer-celebrated-this-month/
20150107.export.CSV:330936102	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	042	042	04	1	1.9	2	1	2	5.24590163934426	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	20150107	http://business.scoop.co.nz/2015/01/08/new-zealands-first-brewer-celebrated-this-month/
20150107.export.CSV:330936103	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	2	1	2	1.67464114832536	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	-43.8	169.117	-1513340	20150107	http://news.tangatawhenua.com/2015/01/iwi-connections-important-for-urban-maori/
20150107.export.CSV:330936104	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	043	043	04	1	2.8	8	1	8	1.67464114832536	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	20150107	http://news.tangatawhenua.com/2015/01/iwi-connections-important-for-urban-maori/
20150107.export.CSV:330936105	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								NZLMIL	NEW ZEALAND	NZL					MIL			1	090	090	09	2	-2.0	2	1	2	5.24590163934426	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	20150107	http://business.scoop.co.nz/2015/01/08/new-zealands-first-brewer-celebrated-this-month/
20150107.export.CSV:330936119	20150107	201501	2015	2015.0192	NZL	NEW ZEALAND	NZL								TONMIL	TONGA	TON					MIL			1	060	060	06	2	6.0	5	1	5	0.649350649350649	1	Tonga	TN	TN	-20	-175	TN	1	Tonga	TN	TN	-20	-175	TN	1	Tonga	TN	TN	-20	-175	TN	20150107	http://www.radionz.co.nz/international/pacific-news/263282/search-for-missing-tonga-boat-hampered
20150107.export.CSV:330936220	20150107	201501	2015	2015.0192	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	2	1	2	1.67464114832536	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Maori, New Zealand (general), New Zealand	NZ	NZ00	-43.8	169.117	-1513340	20150107	http://news.tangatawhenua.com/2015/01/iwi-connections-important-for-urban-maori/
20150107.export.CSV:330936221	20150107	201501	2015	2015.0192	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	8	1	8	1.67464114832536	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	4	Pungarehu, New Zealand (general), New Zealand	NZ	NZ00	-39.2833	173.8	-1516807	20150107	http://news.tangatawhenua.com/2015/01/iwi-connections-important-for-urban-maori/
20150107.export.CSV:330936222	20150107	201501	2015	2015.0192	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	2	1	2	5.24590163934426	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	4	Poverty Bay, New Zealand (general), New Zealand	NZ	NZ00	-38.7	177.967	-1516491	20150107	http://business.scoop.co.nz/2015/01/08/new-zealands-first-brewer-celebrated-this-month/
20150108.export.CSV:331093882	20150108	201501	2015	2015.0219	MIL	MILITARY						MIL			NZL	NEW ZEALAND	NZL								1	042	042	04	1	1.9	20	1	20	1.42857142857143	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150108	http://www.radionz.co.nz/news/regional/263353/military-jet-in-forced-landing
20150108.export.CSV:331093883	20150108	201501	2015	2015.0219	MIL	AIR FORCE						MIL			NZL	AUCKLAND	NZL								1	060	060	06	2	6.0	5	1	5	1.78571428571429	0							0							0							20150108	http://www.newstalkzb.co.nz/news/emergency/emergency-landing-at-whenuapai-air-force-base/
20150108.export.CSV:331102525	20150108	201501	2015	2015.0219	NZL	NEW ZEALAND	NZL								MIL	MILITARY						MIL			1	043	043	04	1	2.8	20	1	20	1.42857142857143	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150108	http://www.radionz.co.nz/news/regional/263353/military-jet-in-forced-landing
20150108.export.CSV:331102526	20150108	201501	2015	2015.0219	NZL	NEW ZEALAND	NZL								MIL	REGIMENT						MIL			0	080	080	08	2	5.0	2	1	2	2.65076209410205	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	3	New Orleans, Louisiana, United States	US	USLA	29.9546	-90.0751	1629985	20150108	http://www.history.com/news/andrew-jackson-leads-americans-to-victory-at-the-battle-of-new-orleans-200-years-ago
20150108.export.CSV:331102527	20150108	201501	2015	2015.0219	NZL	NEW ZEALAND	NZL								MIL	REGIMENT						MIL			0	080	080	08	2	5.0	2	1	2	2.65076209410205	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	2	Louisiana, United States	US	USLA	31.1801	-91.8749	LA	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150108	http://www.history.com/news/andrew-jackson-leads-americans-to-victory-at-the-battle-of-new-orleans-200-years-ago
20150109.export.CSV:331162597	20150109	201501	2015	2015.0247	IDNMIL	INDONESIA	IDN					MIL			NZLMED	NEW ZEALAND	NZL					MED			0	190	190	19	4	-10.0	1	1	1	1.94931773879142	4	Surabaya, Jawa Timur, Indonesia	ID	ID08	-7.24917	112.751	-2698521	4	Lake Taupo, New Zealand (general), New Zealand	NZ	NZ00	-38.8167	175.917	-1519095	4	Lake Taupo, New Zealand (general), New Zealand	NZ	NZ00	-38.8167	175.917	-1519095	20150109	http://article.wn.com/view/2015/01/09/Air_Asia_QZ8501_Divers_in_water_trying_to_raise_plane/
20150109.export.CSV:331162598	20150109	201501	2015	2015.0247	IDNMIL	INDONESIAN	IDN					MIL			NZLMED	NEW ZEALAND	NZL					MED			0	190	190	19	4	-10.0	2	1	2	1.94931773879142	4	Surabaya, Jawa Timur, Indonesia	ID	ID08	-7.24917	112.751	-2698521	4	Lake Taupo, New Zealand (general), New Zealand	NZ	NZ00	-38.8167	175.917	-1519095	4	Surabaya, Jawa Timur, Indonesia	ID	ID08	-7.24917	112.751	-2698521	20150109	http://article.wn.com/view/2015/01/09/Air_Asia_QZ8501_Divers_in_water_trying_to_raise_plane/
20150109.export.CSV:331167707	20150109	201501	2015	2015.0247	NZLMED	NEW ZEALAND	NZL					MED			IDNMIL	INDONESIAN	IDN					MIL			0	190	190	19	4	-10.0	3	1	3	1.94931773879142	4	Java Sea, Oceans (general), Oceans	OS	OS00	-5	110	-1506383	4	Java Sea, Oceans (general), Oceans	OS	OS00	-5	110	-1506383	4	Java Sea, Oceans (general), Oceans	OS	OS00	-5	110	-1506383	20150109	http://article.wn.com/view/2015/01/09/Air_Asia_QZ8501_Divers_in_water_trying_to_raise_plane/
20150110.export.CSV:331189673	20150110	201501	2015	2015.0274	AFGGOVMIL	AFGHANISTAN	AFG					GOV	MIL		NZL	NEW ZEALAND	NZL								0	051	051	05	1	3.4	2	1	2	1.96078431372549	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	20150110	http://pundit.co.nz/content/afghanistan-%E2%80%93-alarm-bells-should-be-ringing&c=vgnb4q36ZM5cXhC6s0jJvyx7Jsm5k1x2EyoyElw0NJQ&mkt=en-us
20150110.export.CSV:331226697	20150110	201501	2015	2015.0274	GOVMIL	DEFENCE MINIST						GOV	MIL		NZL	NEW ZEALAND	NZL								0	051	051	05	1	3.4	2	1	2	1.96078431372549	4	Kabul, Kabol, Afghanistan	AF	AF13	34.5167	69.1833	-3378435	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150110	http://pundit.co.nz/content/afghanistan-%E2%80%93-alarm-bells-should-be-ringing&c=vgnb4q36ZM5cXhC6s0jJvyx7Jsm5k1x2EyoyElw0NJQ&mkt=en-us
20150110.export.CSV:331226698	20150110	201501	2015	2015.0274	GOVMIL	DEFENCE MINIST						GOV	MIL		NZL	NEW ZEALAND	NZL								0	051	051	05	1	3.4	6	1	6	1.96078431372549	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150110	http://pundit.co.nz/content/afghanistan-%E2%80%93-alarm-bells-should-be-ringing&c=vgnb4q36ZM5cXhC6s0jJvyx7Jsm5k1x2EyoyElw0NJQ&mkt=en-us
20150111.export.CSV:331302868	20150111	201501	2015	2015.0301	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALANDER	NZL								1	046	046	04	1	7.0	3	1	3	2.31660231660232	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150111	http://home.nzcity.co.nz/news/article.aspx?id=200087&fm=newsmain,nrhl
20150111.export.CSV:331358268	20150111	201501	2015	2015.0301	MED	MEDIA						MED			NZLMIL	NEW ZEALAND	NZL					MIL			1	1711	171	17	4	-9.2	10	1	10	2.5531914893617	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.scoop.co.nz/stories/WO1501/S00074/sea-shepherd-commends-nz-action-against-toothfish-poachers.htm
20150111.export.CSV:331359877	20150111	201501	2015	2015.0301	MIL	MILITARY						MIL			NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	4	1	4	6.11664295874822	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.finditwestvalley.com/local/16-issues-to-do-today-jan-11-in-boulder-county-h52310.html
20150111.export.CSV:331359878	20150111	201501	2015	2015.0301	MIL	CAPTAIN						MIL			NZL	NEW ZEALAND	NZL								1	051	051	05	1	3.4	2	1	2	1.8970189701897	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://www.stuff.co.nz/64876249/NZ-navy-intercepts-toothfish-poachers
20150111.export.CSV:331359879	20150111	201501	2015	2015.0301	MIL	NAVY						MIL			NZL	OTAGO	NZL								1	1711	171	17	4	-9.2	10	1	10	0.4149377593361	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://www.odt.co.nz/news/national/329780/navy-intercepts-vessels-over-illegal-catch
20150111.export.CSV:331359880	20150111	201501	2015	2015.0301	MIL	CAPTAIN						MIL			NZLMIL	NEW ZEALAND	NZL					MIL			1	051	051	05	1	3.4	8	1	8	2.5531914893617	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.scoop.co.nz/stories/WO1501/S00074/sea-shepherd-commends-nz-action-against-toothfish-poachers.htm
20150111.export.CSV:331365791	20150111	201501	2015	2015.0301	NZL	NEW ZEALANDER	NZL								AUSMIL	AUSTRALIAN	AUS					MIL			1	046	046	04	1	7.0	3	1	3	2.31660231660232	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150111	http://home.nzcity.co.nz/news/article.aspx?id=200087&fm=newsmain,nrhl
20150111.export.CSV:331365861	20150111	201501	2015	2015.0301	NZL	NEW ZEALAND	NZL								MIL	MILITARY						MIL			1	042	042	04	1	1.9	4	1	4	6.11664295874822	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.finditwestvalley.com/local/16-issues-to-do-today-jan-11-in-boulder-county-h52310.html
20150111.export.CSV:331365862	20150111	201501	2015	2015.0301	NZL	NEW ZEALAND	NZL								MIL	NAVY						MIL			1	1711	171	17	4	-9.2	10	1	10	2.5531914893617	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.scoop.co.nz/stories/WO1501/S00074/sea-shepherd-commends-nz-action-against-toothfish-poachers.htm
20150111.export.CSV:331365899	20150111	201501	2015	2015.0301	NZLELI	NEW ZEALAND	NZL					ELI			MIL	NAVY						MIL			1	060	060	06	2	6.0	6	1	6	3.34168755221387	1	Samoa	WS	WS	-13.5833	-172.333	WS	1	Samoa	WS	WS	-13.5833	-172.333	WS	1	Samoa	WS	WS	-13.5833	-172.333	WS	20150111	http://www.samoaobserver.ws/other/employment/12586-the-rsa-has-a-new-president
20150111.export.CSV:331365904	20150111	201501	2015	2015.0301	NZLGOV	MURRAY MCCULLY	NZL					GOV			GNQGOV	EQUATORIAL GUINEA	GNQ					GOV			1	020	020	02	1	3.0	10	1	10	1.8970189701897	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://www.stuff.co.nz/64876249/NZ-navy-intercepts-toothfish-poachers
20150111.export.CSV:331365934	20150111	201501	2015	2015.0301	NZLMIL	NEW ZEALAND	NZL					MIL													1	1711	171	17	4	-9.2	10	1	10	0.4149377593361	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	-43	171	-1518317	0							4	South Island, New Zealand (general), New Zealand	NZ	NZ00	-43	171	-1518317	20150111	http://www.odt.co.nz/news/national/329780/navy-intercepts-vessels-over-illegal-catch
20150111.export.CSV:331365935	20150111	201501	2015	2015.0301	NZLMIL	NEW ZEALAND	NZL					MIL													1	1711	171	17	4	-9.2	13	2	13	0.586399108138238	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	0							4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11385288
20150111.export.CSV:331365936	20150111	201501	2015	2015.0301	NZLMIL	NEW ZEALAND	NZL					MIL			MIL	NAVY						MIL			1	051	051	05	1	3.4	2	1	2	1.8970189701897	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://www.stuff.co.nz/64876249/NZ-navy-intercepts-toothfish-poachers
20150111.export.CSV:331365937	20150111	201501	2015	2015.0301	NZLMIL	NEW ZEALAND	NZL					MIL			NZL	WELLINGTON	NZL								1	1711	171	17	4	-9.2	7	1	7	1.33333333333333	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150111	http://tvnz.co.nz/national-news/nz-intercepts-illegal-fishing-in-southern-ocean-6217291
20150111.export.CSV:331365938	20150111	201501	2015	2015.0301	NZLMIL	NEW ZEALAND	NZL					MIL			NZLMIL	NEW ZEALAND	NZL					MIL			1	051	051	05	1	3.4	2	1	2	2.5531914893617	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150111	http://www.scoop.co.nz/stories/WO1501/S00074/sea-shepherd-commends-nz-action-against-toothfish-poachers.htm
20150112.export.CSV:331403853	20150105	201501	2015	2015.0137	MIL	NAVY						MIL			NZL	WELLINGTON	NZL								1	1711	171	17	4	-9.2	3	1	3	1.43266475644699	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150112	http://www.3news.co.nz/nznews/navy-awaits-permission-to-board-poachers-boats-2015011315
20150112.export.CSV:331426584	20150112	201501	2015	2015.0329	AUSMIL	AUSTRALIAN	AUS					MIL			NZL	NEW ZEALANDER	NZL								1	046	046	04	1	7.0	3	1	3	2.31660231660232	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	1	New Zealand	NZ	NZ	-41	174	NZ	4	Perth, Western Australia, Australia	AS	AS08	-31.9333	115.833	-1594675	20150112	http://home.nzcity.co.nz/news/article.aspx?id=200087&cat=978&fm=newsmain,narts
20150112.export.CSV:331436836	20150112	201501	2015	2015.0329	CHN	CHINESE	CHN								NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	5	1	5	4.03458213256484	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	1	New Zealand	NZ	NZ	-41	174	NZ	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20150112	http://www.ecns.cn/military/2015/01-13/150487.shtml
20150112.export.CSV:331436837	20150112	201501	2015	2015.0329	CHN	CHINESE	CHN								NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	4	1	4	4.03458213256484	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150112	http://www.ecns.cn/military/2015/01-13/150487.shtml
20150112.export.CSV:331437547	20150112	201501	2015	2015.0329	CHNMIL	CHINESE	CHN					MIL			NZLMIL	NEW ZEALAND	NZL					MIL			1	040	040	04	1	1.0	6	1	6	4.03458213256484	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	1	New Zealand	NZ	NZ	-41	174	NZ	20150112	http://www.ecns.cn/military/2015/01-13/150487.shtml
20150112.export.CSV:331438794	20150112	201501	2015	2015.0329	CMRMIL	CAMEROON	CMR					MIL			NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	10	1	10	0.662251655629139	4	Kolofata, Extreme-Nord, Cameroon	CM	CM12	11.1621	14.0115	-3150791	4	Kolofata, Extreme-Nord, Cameroon	CM	CM12	11.1621	14.0115	-3150791	4	Kolofata, Extreme-Nord, Cameroon	CM	CM12	11.1621	14.0115	-3150791	20150112	https://nz.news.yahoo.com/a/-/world/25978680/boko-haram-attacks-cameroon-military-base/
20150112.export.CSV:331445744	20150112	201501	2015	2015.0329	CRM	CROOK						CRM			NZL	NEW ZEALAND	NZL								1	013	013	01	1	0.4	1	1	1	1.43266475644699	1	Spain	SP	SP	40	-4	SP	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150112	http://www.3news.co.nz/nznews/navy-awaits-permission-to-board-poachers-boats-2015011315
20150112.export.CSV:331509792	20150112	201501	2015	2015.0329	MIL	NAVY						MIL			NZL	WELLINGTON	NZL								1	1711	171	17	4	-9.2	3	1	3	1.51898734177215	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150112	https://nz.news.yahoo.com/a/-/top-stories/25979366/nz-awaits-permission-to-board-boats/
20150112.export.CSV:331509793	20150112	201501	2015	2015.0329	MIL	NAVY						MIL			NZL	NEW ZEALAND	NZL								1	1711	171	17	4	-9.2	10	1	10	0	1	Equatorial Guinea	EK	EK	2	10	EK	1	Equatorial Guinea	EK	EK	2	10	EK	1	Equatorial Guinea	EK	EK	2	10	EK	20150112	https://nz.news.yahoo.com/a/-/top-stories/25971390/nz-navy-set-to-intercept-illegal-fishing-vessel/
20150112.export.CSV:331518264	20150112	201501	2015	2015.0329	NZL	WELLINGTON	NZL																		1	070	070	07	2	7.0	6	2	6	1.13084589828776	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	0							4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	-41.3	174.783	-1521348	20150112	http://www.globalpost.com/dispatch/news/xinhua-news-agency/150112/new-zealand-navy-board-illegal-fishing-boats-southern-ocean-
